Decision Tree , 0.241228070175 , 0.263157894737 , 0.315789473684
Linear Discriminant Analysis , 0.872807017544 , 0.899122807018 , 0.881578947368
Extra Trees , 0.372807017544 , 0.578947368421 , 0.561403508772
SVM RBF , 0.802631578947 , 0.802631578947 , 0.614035087719
1 Nearest Neighbors , 0.824561403509 , 0.824561403509 , 0.592105263158
SVM Linear , 0.802631578947 , 0.802631578947 , 0.609649122807
